ontology,root,fragment,text,llm_text,model,statements,unique_concepts,unique_relationships,total_relationships,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#onProperty,http://www.w3.org/2002/07/owl#someValuesFrom,http://purl.org/sig/ont/fma/FMAID,http://purl.org/sig/ont/fma/preferred_name,http://purl.org/sig/ont/fma/synonym,http://www.w3.org/2002/07/owl#disjointWith,http://purl.org/sig/ont/fma/Talairach,http://purl.org/sig/ont/fma/non-English_equivalent,http://purl.org/sig/ont/fma/definition,http://www.w3.org/2000/01/rdf-schema#comment,http://purl.org/sig/ont/fma/EuProstate27,http://purl.org/sig/ont/fma/EuProstate16,http://purl.org/dc/elements/1.1/description
fma,http://purl.org/sig/ont/fma/fma4421,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:muscular_branch_of_lateral_branch_of_dorsal_branch_of_left_third_posterior_intercostal_artery a owl:Class ;
    rdfs:label ""Muscular branch of lateral branch of dorsal branch of left third posterior intercostal artery""@en ;
    ns1:FMAID 4421 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :branch_of ;
            owl:someValuesFrom :lateral_branch_of_dorsal_branch_of_left_third_posterior_intercostal_artery ],
        :muscular_branch_of_lateral_branch_of_dorsal_branch_of_third_posterior_intercostal_artery ;
    :preferred_name ""Muscular branch of lateral branch of dorsal branch of left third posterior intercostal artery""^^xsd:string .

","muscular branch of lateral branch of dorsal branch of left third posterior intercostal artery is a type of a muscular branch of lateral branch of dorsal branch of third posterior intercostal artery.
muscular branch of lateral branch of dorsal branch of left third posterior intercostal artery is a type of at least branch of some a lateral branch of dorsal branch of left third posterior intercostal artery.
muscular branch of lateral branch of dorsal branch of left third posterior intercostal artery preferred name a Muscular branch of lateral branch of dorsal branch of left third posterior intercostal artery.",The muscular branch of the lateral branch of the dorsal branch of the left third posterior intercostal artery is a type of muscular branch of the lateral branch of the dorsal branch of the third posterior intercostal artery. It is also a type of branch of the lateral branch of the dorsal branch of the left third posterior intercostal artery. Its preferred name is the muscular branch of the lateral branch of the dorsal branch of the left third posterior intercostal artery.,gpt-4o,3,6,7,9,2,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma0328766,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:posteromedial_part_of_right_side_of_middle_part_of_peripheral_zone_of_prostate a owl:Class ;
    rdfs:label ""Posteromedial part of right side of middle part of peripheral zone of prostate""@en ;
    ns1:FMAID 328766 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :medial_to ;
            owl:someValuesFrom :posterolateral_part_of_right_side_of_middle_part_of_peripheral_zone_of_prostate ],
        [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :right_side_of_middle_part_of_peripheral_zone_of_prostate ],
        :subdivision_of_middle_part_of_peripheral_zone_of_prostate ;
    owl:disjointWith :lateral_part_of_right_side_of_middle_part_of_peripheral_zone_of_prostate,
        :posterolateral_part_of_right_side_of_middle_part_of_peripheral_zone_of_prostate,
        :posteromedial_part_of_left_side_of_middle_part_of_peripheral_zone_of_prostate ;
    :pi_rads_v1_16_id ""3p""^^xsd:string ;
    :pi_rads_v1_27_id ""3p""^^xsd:string .

","posteromedial part of right side of middle part of peripheral zone of prostate PI RADS v1 16 ID a 3p.
posteromedial part of right side of middle part of peripheral zone of prostate PI RADS v1 27 ID a 3p.
posteromedial part of right side of middle part of peripheral zone of prostate is a type of a subdivision of middle part of peripheral zone of prostate.
posteromedial part of right side of middle part of peripheral zone of prostate is a type of at least medial to some a posterolateral part of right side of middle part of peripheral zone of prostate.
posteromedial part of right side of middle part of peripheral zone of prostate is a type of at least regional part of some a right side of middle part of peripheral zone of prostate.
posteromedial part of right side of middle part of peripheral zone of prostate is different from (a posterolateral part of right side of middle part of peripheral zone of prostate, and a posteromedial part of left side of middle part of peripheral zone of prostate, and a lateral part of right side of middle part of peripheral zone of prostate).","The posteromedial part of the right side of the middle part of the peripheral zone of the prostate, identified as PI RADS version 1, ID 16 and ID 27, is a subdivision of the middle part of the peripheral zone of the prostate. It is situated medially to the posterolateral part of the right side of the middle part of the peripheral zone and is a regional part of the right side of the middle part of the peripheral zone. This area is distinct from the posterolateral part of the right side, the posteromedial part of the left side, and the lateral part of the right side of the middle part of the peripheral zone of the prostate.",gpt-4o,6,10,9,17,3,1.0,3.0,2.0,2.0,1.0,,,3.0,,,,,1.0,1.0,
fma,http://purl.org/sig/ont/fma/fma225631,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:articular_part_of_humerus a owl:Class ;
    rdfs:label ""Articular part of humerus""@en ;
    ns1:FMAID 225631 ;
    rdfs:subClassOf :articular_part_of_long_bone ;
    :preferred_name ""Articular part of humerus""^^xsd:string .

","articular part of humerus is a type of an articular part of long bone.
articular part of humerus preferred name a Articular part of humerus.",The articular part of the humerus is a type of articular part of a long bone. Its preferred name is Articular Part of Humerus.,gpt-4o,2,3,5,5,1,1.0,1.0,,,1.0,1.0,,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma312449,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:fetal_tongue a owl:Class ;
    rdfs:label ""Fetal tongue""@en ;
    ns1:FMAID 312449 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :transforms_from ;
            owl:someValuesFrom :embryonic_tongue ],
        [ a owl:Restriction ;
            owl:onProperty :transforms_into ;
            owl:someValuesFrom :tongue ],
        :developmental_cluster ;
    :preferred_name ""Fetal tongue""^^xsd:string .

","fetal tongue is a type of a developmental cluster.
fetal tongue is a type of at least transforms from some an embryonic tongue.
fetal tongue is a type of at least transforms into some a tongue.
fetal tongue preferred name a Fetal tongue.","The fetal tongue is a type of developmental cluster that transforms from an embryonic tongue and eventually develops into a tongue. The preferred name for the fetal tongue is ""Fetal tongue.""",gpt-4o,4,8,7,13,3,1.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma296487,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:surface_of_anatomical_neck_of_humerus a owl:Class ;
    rdfs:label ""Surface of anatomical neck of humerus""@en ;
    ns1:FMAID 296487 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :surface_of_proximal_epiphysis_of_humerus ],
        :surface_of_region_of_humerus ;
    :preferred_name ""Surface of anatomical neck of humerus""^^xsd:string .

","surface of anatomical neck of humerus is a type of a surface of region of humerus.
surface of anatomical neck of humerus is a type of at least regional part of some a surface of proximal epiphysis of humerus.
surface of anatomical neck of humerus preferred name a Surface of anatomical neck of humerus.","The surface of the anatomical neck of the humerus is a specific type of surface found in the region of the humerus. Additionally, this surface is at least a regional part of the surface of the proximal epiphysis of the humerus. The preferred name for this area is the ""Surface of anatomical neck of humerus.""",gpt-4o,3,6,7,9,2,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma275668,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:sulcal_segment_of_inferior_parietal_lobule a owl:Class ;
    rdfs:label ""Sulcal segment of inferior parietal lobule""@en ;
    ns1:FMAID 275668 ;
    rdfs:subClassOf :segment_of_inferior_parietal_lobule ;
    :preferred_name ""Sulcal segment of inferior parietal lobule""^^xsd:string .

","sulcal segment of inferior parietal lobule is a type of a segment of inferior parietal lobule.
sulcal segment of inferior parietal lobule preferred name a Sulcal segment of inferior parietal lobule.","The sulcal segment of the inferior parietal lobule is a type of segment within the inferior parietal lobule. The preferred name for the sulcal segment of the inferior parietal lobule is ""Sulcal segment of inferior parietal lobule.""",gpt-4o,2,3,5,5,1,1.0,1.0,,,1.0,1.0,,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma15476,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:lateral_tributary_of_dorsal_tributary_of_left_third_lumbar_vein a owl:Class ;
    rdfs:label ""Lateral tributary of dorsal tributary of left third lumbar vein""@en ;
    ns1:FMAID 15476 ;
    rdfs:subClassOf :lateral_tributary_of_dorsal_tributary_of_third_lumbar_vein ;
    :preferred_name ""Lateral tributary of dorsal tributary of left third lumbar vein""^^xsd:string .

","lateral tributary of dorsal tributary of left third lumbar vein is a type of a lateral tributary of dorsal tributary of third lumbar vein.
lateral tributary of dorsal tributary of left third lumbar vein preferred name a Lateral tributary of dorsal tributary of left third lumbar vein.",The lateral tributary of the dorsal tributary of the left third lumbar vein is a specific type of lateral tributary of the dorsal tributary of the third lumbar vein. Its preferred name is the Lateral Tributary of Dorsal Tributary of Left Third Lumbar Vein.,gpt-4o,2,3,5,5,1,1.0,1.0,,,1.0,1.0,,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma275999,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:right_level_i_axillary_lymph_node a owl:Class ;
    rdfs:label ""Right level I axillary lymph node""@en ;
    ns1:FMAID 275999 ;
    rdfs:subClassOf :level_i_axillary_lymph_node ;
    owl:disjointWith :left_level_i_axillary_lymph_node ;
    :preferred_name ""Right level I axillary lymph node""^^xsd:string .

","right level i axillary lymph node is a type of a level i axillary lymph node.
right level i axillary lymph node is different from a left level i axillary lymph node.
right level i axillary lymph node preferred name a Right level I axillary lymph node.","The right level I axillary lymph node is a specific type of level I axillary lymph node. It is distinct from a left level I axillary lymph node. The preferred name for this node is ""Right level I axillary lymph node.""",gpt-4o,3,4,6,6,1,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,
fma,http://purl.org/sig/ont/fma/fma55949,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:trigeminal_impression a owl:Class ;
    rdfs:label ""Trigeminal impression""@en ;
    ns1:FMAID 55949 ;
    rdfs:subClassOf :subdivision_of_surface_of_temporal_bone ;
    :non_english_equivalent ""Impressio trigeminalis""^^xsd:string,
        ""Impression trigéminale""^^xsd:string ;
    :preferred_name ""Trigeminal impression""^^xsd:string ;
    :synonym ""Meckel's groove""^^xsd:string .

","trigeminal impression is a type of a subdivision of surface of temporal bone.
trigeminal impression non English equivalent a Impressio trigeminalis.
trigeminal impression non English equivalent a Impression trigéminale.
trigeminal impression preferred name a Trigeminal impression.
trigeminal impression synonym a Meckel's groove.","The trigeminal impression is a subdivision of the surface of the temporal bone. It is also known as Impressio trigeminalis in Latin and Impression trigéminale in French. The preferred name for this feature is the trigeminal impression, but it is also commonly referred to as Meckel's groove.",gpt-4o,5,3,7,8,1,1.0,1.0,,,1.0,1.0,1.0,,,2.0,,,,,
fma,http://purl.org/sig/ont/fma/fma18629,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:germinal_epithelium_of_ovary a owl:Class ;
    rdfs:label ""Germinal epithelium of ovary""@en ;
    ns1:FMAID 18629 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :constitutional_part_of ;
            owl:someValuesFrom :capsule_of_ovary ],
        :simple_cuboidal_epithelium ;
    :preferred_name ""Germinal epithelium of ovary""^^xsd:string ;
    :synonym ""Epithelium superficiale (Ovarium)""^^xsd:string .

","germinal epithelium of ovary is a type of a simple cuboidal epithelium.
germinal epithelium of ovary is a type of at least constitutional part of some a capsule of ovary.
germinal epithelium of ovary preferred name a Germinal epithelium of ovary.
germinal epithelium of ovary synonym a Epithelium superficiale (Ovarium).","The germinal epithelium of the ovary is a type of simple cuboidal epithelium and is also a constitutional part of the ovarian capsule. The preferred name for this tissue is ""Germinal epithelium of ovary,"" and it is also known by the synonym ""Epithelium superficiale (Ovarium).""",gpt-4o,4,6,8,10,2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma19697,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:region_of_muscle_layer_of_male_urethra a owl:Class ;
    rdfs:label ""Region of muscle layer of male urethra""@en ;
    ns1:FMAID 19697 ;
    rdfs:subClassOf :region_of_muscle_layer_of_urethra ;
    owl:disjointWith :region_of_muscle_layer_of_femaleurethra ;
    :preferred_name ""Region of muscle layer of male urethra""^^xsd:string ;
    :synonym ""Muscle layer of segment of male urethra""^^xsd:string .

","region of muscle layer of male urethra is a type of a region of muscle layer of urethra.
region of muscle layer of male urethra is different from a region of muscle layer of femaleurethra.
region of muscle layer of male urethra preferred name a Region of muscle layer of male urethra.
region of muscle layer of male urethra synonym a Muscle layer of segment of male urethra.","The region of the muscle layer of the male urethra is a specific type of region within the muscle layer of the urethra. It differs from the region of the muscle layer of the female urethra. The preferred name for this area is the ""region of the muscle layer of the male urethra,"" and it is also known synonymously as the ""muscle layer of a segment of the male urethra.""",gpt-4o,4,4,7,7,1,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,
fma,http://purl.org/sig/ont/fma/fma79362,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:trunk_of_lower_sternocleidomastoid_branch_of_left_occipital_artery a owl:Class ;
    rdfs:label ""Trunk of lower sternocleidomastoid branch of left occipital artery""@en ;
    ns1:FMAID 79362 ;
    rdfs:subClassOf :trunk_of_lower_sternocleidomastoid_branch_of_occipital_artery ;
    :preferred_name ""Trunk of lower sternocleidomastoid branch of left occipital artery""^^xsd:string .

","trunk of lower sternocleidomastoid branch of left occipital artery is a type of a trunk of lower sternocleidomastoid branch of occipital artery.
trunk of lower sternocleidomastoid branch of left occipital artery preferred name a Trunk of lower sternocleidomastoid branch of left occipital artery.",The trunk of the lower sternocleidomastoid branch of the left occipital artery is a specific type of the trunk of the lower sternocleidomastoid branch of the occipital artery. The preferred name for this specific type is the trunk of the lower sternocleidomastoid branch of the left occipital artery.,gpt-4o,2,3,5,5,1,1.0,1.0,,,1.0,1.0,,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma43860,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:anterior_border_of_shaft_of_right_fibula a owl:Class ;
    rdfs:label ""Anterior border of shaft of right fibula""@en ;
    ns1:FMAID 43860 ;
    rdfs:subClassOf :anterior_border_of_shaft_of_fibula ;
    owl:disjointWith :anterior_border_of_shaft_of_left_fibula ;
    :preferred_name ""Anterior border of shaft of right fibula""^^xsd:string .

","anterior border of shaft of right fibula is a type of an anterior border of shaft of fibula.
anterior border of shaft of right fibula is different from an anterior border of shaft of left fibula.
anterior border of shaft of right fibula preferred name a Anterior border of shaft of right fibula.","The anterior border of the shaft of the right fibula is a specific type of anterior border of the shaft of the fibula. It is different from the anterior border of the shaft of the left fibula. The preferred name for the anterior border of the shaft of the right fibula is ""Anterior border of shaft of right fibula.""",gpt-4o,3,4,6,6,1,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,
fma,http://purl.org/sig/ont/fma/fma17224,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:surface_of_small_intestine a owl:Class ;
    rdfs:label ""Surface of small intestine""@en ;
    ns1:FMAID 17224 ;
    rdfs:subClassOf :surface_of_organ ;
    :preferred_name ""Surface of small intestine""^^xsd:string ;
    :synonym ""Small intestinal surface""^^xsd:string .

","surface of small intestine is a type of a surface of organ.
surface of small intestine preferred name a Surface of small intestine.
surface of small intestine synonym a Small intestinal surface.","The surface of the small intestine is a type of organ surface. Its preferred name is ""Surface of small intestine,"" and it is also known synonymously as the ""Small intestinal surface.""",gpt-4o,3,3,6,6,1,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma83048,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:cavity_of_smooth_endoplasmic_reticulum_vesicle a owl:Class ;
    rdfs:label ""Cavity of smooth endoplasmic reticulum vesicle""@en ;
    ns1:FMAID 83048 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :constitutional_part_of ;
            owl:someValuesFrom :smooth_endoplasmic_reticulum_vesicle ],
        [ a owl:Restriction ;
            owl:onProperty :contains ;
            owl:someValuesFrom :matrix_of_smooth_endoplasmic_reticulum_vesicle ],
        :cavity_of_endoplasmic_reticulum_vesicle ;
    owl:disjointWith :cavity_of_rough_endoplasmic_reticulum_vesicle ;
    :preferred_name ""Cavity of smooth endoplasmic reticulum vesicle""^^xsd:string ;
    :synonym ""Smooth endoplasmic reticulum vesicle cavity""^^xsd:string .

","cavity of smooth endoplasmic reticulum vesicle is a type of a cavity of endoplasmic reticulum vesicle.
cavity of smooth endoplasmic reticulum vesicle is a type of at least constitutional part of some a smooth endoplasmic reticulum vesicle.
cavity of smooth endoplasmic reticulum vesicle is a type of at least contains some a matrix of smooth endoplasmic reticulum vesicle.
cavity of smooth endoplasmic reticulum vesicle is different from a cavity of rough endoplasmic reticulum vesicle.
cavity of smooth endoplasmic reticulum vesicle preferred name a Cavity of smooth endoplasmic reticulum vesicle.
cavity of smooth endoplasmic reticulum vesicle synonym a Smooth endoplasmic reticulum vesicle cavity.","The cavity of a smooth endoplasmic reticulum vesicle is a type of cavity within an endoplasmic reticulum vesicle. It is a constitutional part of a smooth endoplasmic reticulum vesicle and contains the matrix of the smooth endoplasmic reticulum vesicle. This cavity is distinct from the cavity of a rough endoplasmic reticulum vesicle. The preferred name for this structure is ""Cavity of smooth endoplasmic reticulum vesicle,"" and it is also known as the ""Smooth endoplasmic reticulum vesicle cavity.""",gpt-4o,6,9,9,15,3,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,
fma,http://purl.org/sig/ont/fma/fma50820,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:inferior_bulb_of_right_internal_jugular_vein a owl:Class ;
    rdfs:label ""Inferior bulb of right internal jugular vein""@en ;
    ns1:FMAID 50820 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :right_internal_jugular_vein ],
        :inferior_bulb_of_internal_jugular_vein ;
    owl:disjointWith :inferior_bulb_of_left_internal_jugular_vein ;
    :preferred_name ""Inferior bulb of right internal jugular vein""^^xsd:string .

","inferior bulb of right internal jugular vein is a type of an inferior bulb of internal jugular vein.
inferior bulb of right internal jugular vein is a type of at least regional part of some a right internal jugular vein.
inferior bulb of right internal jugular vein is different from an inferior bulb of left internal jugular vein.
inferior bulb of right internal jugular vein preferred name a Inferior bulb of right internal jugular vein.",The Inferior bulb of the right internal jugular vein is a specific type of the inferior bulb of the internal jugular vein. It is considered a regional part of the right internal jugular vein and is distinct from the inferior bulb of the left internal jugular vein. Its preferred name is the Inferior bulb of the right internal jugular vein.,gpt-4o,4,7,8,10,2,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,
fma,http://purl.org/sig/ont/fma/fma83858,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:decussation_of_neuraxis a owl:Class ;
    rdfs:label ""Decussation of neuraxis""@en ;
    ns1:FMAID 83858 ;
    rdfs:subClassOf :segment_of_white_matter_of_neuraxis ;
    :preferred_name ""Decussation of neuraxis""^^xsd:string ;
    :synonym ""Neuraxis decussation""^^xsd:string .

","decussation of neuraxis is a type of a segment of white matter of neuraxis.
decussation of neuraxis preferred name a Decussation of neuraxis.
decussation of neuraxis synonym a Neuraxis decussation.","The decussation of the neuraxis is a type of white matter segment within the neuraxis. Its preferred name is Decussation of Neuraxis, and it is also known synonymously as Neuraxis Decussation.",gpt-4o,3,3,6,6,1,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma23176,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:lateral_mammary_branch_of_right_lateral_thoracic_artery a owl:Class ;
    rdfs:label ""Lateral mammary branch of right lateral thoracic artery""@en ;
    ns1:FMAID 23176 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :branch_of ;
            owl:someValuesFrom :right_lateral_thoracic_artery ],
        [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :right_lateral_thoracic_artery ],
        :lateral_mammary_branch_of_lateral_thoracic_artery ;
    owl:disjointWith :lateral_mammary_branch_of_left_lateral_thoracic_artery ;
    :preferred_name ""Lateral mammary branch of right lateral thoracic artery""^^xsd:string .

","lateral mammary branch of right lateral thoracic artery is a type of a lateral mammary branch of lateral thoracic artery.
lateral mammary branch of right lateral thoracic artery is a type of at least branch of some a right lateral thoracic artery.
lateral mammary branch of right lateral thoracic artery is a type of at least regional part of some a right lateral thoracic artery.
lateral mammary branch of right lateral thoracic artery is different from a lateral mammary branch of left lateral thoracic artery.
lateral mammary branch of right lateral thoracic artery preferred name a Lateral mammary branch of right lateral thoracic artery.","The lateral mammary branch of the right lateral thoracic artery is a specific type of lateral mammary branch of the lateral thoracic artery. It is at least a branch and a regional part of the right lateral thoracic artery. The lateral mammary branch of the right lateral thoracic artery is distinct from the lateral mammary branch of the left lateral thoracic artery. Its preferred name is the ""Lateral mammary branch of right lateral thoracic artery.""",gpt-4o,5,8,8,14,3,1.0,3.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,
fma,http://purl.org/sig/ont/fma/fma232399,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:set_of_lateral_cervical_lymphatic_vessels a owl:Class ;
    rdfs:label ""Set of lateral cervical lymphatic vessels""@en ;
    ns1:FMAID 232399 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :constitutional_part_of ;
            owl:someValuesFrom :lateral_cervical_lymphatic_chain ],
        [ a owl:Restriction ;
            owl:onProperty :constitutional_part_of ;
            owl:someValuesFrom :jugular_lymphatic_chain ],
        :set_of_lymphatic_vessels_of_neck ;
    :preferred_name ""Set of lateral cervical lymphatic vessels""^^xsd:string .

","set of lateral cervical lymphatic vessels is a type of a set of lymphatic vessels of neck.
set of lateral cervical lymphatic vessels is a type of at least constitutional part of some a jugular lymphatic chain.
set of lateral cervical lymphatic vessels is a type of at least constitutional part of some a lateral cervical lymphatic chain.
set of lateral cervical lymphatic vessels preferred name a Set of lateral cervical lymphatic vessels.","The set of lateral cervical lymphatic vessels is a type of lymphatic vessels found in the neck. It is also a constitutional part of both the jugular lymphatic chain and the lateral cervical lymphatic chain. The preferred name for this set is ""Set of Lateral Cervical Lymphatic Vessels.""",gpt-4o,4,7,7,13,3,1.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma69887,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:trunk_of_cutaneous_part_of_left_posterior_scrotal_artery a owl:Class ;
    rdfs:label ""Trunk of cutaneous part of left posterior scrotal artery""@en ;
    ns1:FMAID 69887 ;
    rdfs:subClassOf :trunk_of_cutaneous_part_of_posterior_scrotal_artery ;
    :preferred_name ""Trunk of cutaneous part of left posterior scrotal artery""^^xsd:string .

","trunk of cutaneous part of left posterior scrotal artery is a type of a trunk of cutaneous part of posterior scrotal artery.
trunk of cutaneous part of left posterior scrotal artery preferred name a Trunk of cutaneous part of left posterior scrotal artery.",The trunk of the cutaneous part of the left posterior scrotal artery is a type of trunk of the cutaneous part of the posterior scrotal artery. The preferred name for this is the Trunk of the cutaneous part of the left posterior scrotal artery.,gpt-4o,2,3,5,5,1,1.0,1.0,,,1.0,1.0,,,,,,,,,
