fragment,text
"
:mass_gaseous_flow rdfs:label ""mass gaseous flow"" ;
    :definition ""A process whereby a large volume of gas moves due to a disequilibrium of physical forces."" ;
    :has_related_synonym ""wind"" ;
    :sub_class_of [ :on_property :has_participant ;
            :some_values_from :gaseous_environmental_material ],
        :mass_fluid_flow .

:gaseous_environmental_material rdfs:label ""gaseous environmental material"" .

:has_participant rdfs:label ""has participant"" .

:mass_fluid_flow rdfs:label ""mass fluid flow"" .

","Mass gaseous flow is a subclass of mass fluid flow. It is also defined as a process whereby a large volume of gas moves due to a disequilibrium of physical forces. In addition, mass gaseous flow has a related synonym which is wind. Mass gaseous flow is further classified as having the property of having participants, as well as being associated with gaseous environmental material."
"
:atmospheric_wind rdfs:label ""atmospheric wind"" ;
    :has_broad_synonym ""wind"" ;
    :has_related_synonym ""A mass gaseous flow which occurrs in a planet's atmosphere due to internal pressure disequilibria."" ;
    :sub_class_of :atmospheric_process,
        :mass_gaseous_flow .

:atmospheric_process rdfs:label ""atmospheric process"" .

:mass_gaseous_flow rdfs:label ""mass gaseous flow"" .

","Atmospheric wind is a subclass of both mass gaseous flow and atmospheric process. It is also referred to as wind. Additionally, atmospheric wind is defined as a mass gaseous flow that occurs in a planet's atmosphere due to internal pressure disequilibria."
"
:stellar_wind rdfs:label ""stellar wind"" ;
    :definition ""A stream of plasma primarily composed of electrons, protons, and alpha particles ejected from the upper atmosphere of a star."" ;
    :has_related_synonym ""Solar wind"" ;
    :sub_class_of [ :on_property :has_participant ;
            :some_values_from :star ],
        [ :on_property :has_part ;
            :some_values_from :stellar_radiation ],
        :mass_plasma_flow .

:has_part rdfs:label ""has part"" .

:has_participant rdfs:label ""has participant"" .

:mass_plasma_flow rdfs:label ""mass plasma flow"" .

:star rdfs:label ""star"" .

:stellar_radiation rdfs:label ""stellar radiation"" .

","Stellar wind is a subclass of mass plasma flow. It is also a subclass of an entity that has the property ""has part,"" and it shares some values from the concept of stellar radiation. Additionally, it is a subclass of an entity that has the property ""has participant,"" and it shares some values from the concept of a star. Stellar wind is defined as a stream of plasma primarily composed of electrons, protons, and alpha particles ejected from the upper atmosphere of a star. It is also related to the synonym ""Solar wind""."
"
:planetary_wind rdfs:label ""planetary wind"" ;
    :has_related_synonym ""A mass gaseous flow in which planetary atmospheric gases flow into outer space."",
        ""atmospheric escape"" ;
    :sub_class_of [ :on_property :has_participant ;
            :some_values_from [ :on_property :composed_primarily_of ;
                    :some_values_from [ ] ] ],
        :mass_gaseous_flow .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:has_participant rdfs:label ""has participant"" .

:mass_gaseous_flow rdfs:label ""mass gaseous flow"" .

","Planetary wind is a sub class of mass gaseous flow. It is also a sub class of a concept that has the property of having participant. Additionally, planetary wind is a sub class of a concept that has the property of being composed primarily of. This means that planetary wind is a type of gaseous flow that occurs in planetary atmospheres, where the atmospheric gases flow into outer space. Another term for planetary wind is atmospheric escape."
"
:mass_plasma_flow rdfs:label ""mass plasma flow"" ;
    :definition ""A process whereby a large volume of plasma moves due to a disequilibrium of physical forces."" ;
    :sub_class_of [ :on_property :has_participant ;
            :some_values_from :plasma ],
        :mass_fluid_flow .

:has_participant rdfs:label ""has participant"" .

:mass_fluid_flow rdfs:label ""mass fluid flow"" .

:plasma rdfs:label ""plasma"" .

","Mass plasma flow is a sub-class of mass fluid flow. It is also a sub-class of an entity that has the property ""has participant"". Additionally, mass plasma flow has a relationship with the entity ""plasma"" through the property ""some values from"". The definition of mass plasma flow states that it is a process in which a large volume of plasma moves as a result of a disequilibrium of physical forces."
"
:gaseous_environmental_material rdfs:label ""gaseous environmental material"" ;
    :definition ""A material entity which is composed of one or more chemical entities and has neither independent shape nor volume but tends to expand indefinitely."" ;
    :equivalent_class [ :intersection_of [ :first :environmental_material ;
                    :rest [ ] ] ] ;
    :has_narrow_synonym ""gas"" ;
    :sub_class_of [ :on_property :has_quality ;
            :some_values_from :quality_of_a_gas ],
        :fluid_environmental_material .

:environmental_material rdfs:label ""environmental material"" .

:fluid_environmental_material rdfs:label ""fluid environmental material"" .

:has_quality rdfs:label ""has quality"" .

:quality_of_a_gas rdfs:label ""quality of a gas"" .

","The gaseous environmental material is an equivalent class that intersects with the environmental material. It is also a subclass of fluid environmental material.

In addition, the gaseous environmental material is classified as a subclass of a concept that has the property of having quality. This subclass specifically includes values that pertain to the quality of a gas.

Furthermore, the gaseous environmental material is defined as a material entity composed of one or more chemical entities. It does not have an independent shape or volume, but it has a tendency to expand indefinitely.

Lastly, it has a narrow synonym, which is simply referred to as gas."
"
:plasma rdfs:label ""plasma"" ;
    :definition ""A material entity which is composed of a volume of unbound positive and negative particles in roughly equal numbers, conducts electricity, and possesses internal magnetic fields."" ;
    :sub_class_of :fluid_environmental_material .

:fluid_environmental_material rdfs:label ""fluid environmental material"" .

","Plasma is a material entity which is composed of a volume of unbound positive and negative particles in roughly equal numbers. It conducts electricity and possesses internal magnetic fields. Additionally, plasma is a sub class of fluid environmental material."
"
:astronomical_body rdfs:label ""astronomical body"" ;
    :definition ""An object which is naturally occuring, bound together by gravitational or electromagnetic forces, and surrounded by space."" ;
    :has_related_synonym ""celestial body"" ;
    :sub_class_of :astronomical_object .

:astronomical_object rdfs:label ""astronomical object"" .

","An astronomical body is a type of astronomical object. It is defined as an object which occurs naturally and is bound together by gravitational or electromagnetic forces, and surrounded by space. Another related synonym for an astronomical body is a celestial body."
"
:planet rdfs:label ""planet"" ;
    :definition ""A planet is an astronomical body orbiting a star or stellar remnant that is massive enough to be rounded by its own gravity, is not massive enough to cause thermonuclear fusion, and has cleared its neighbouring region of planetesimals."" ;
    :sub_class_of :astronomical_body .

:astronomical_body rdfs:label ""astronomical body"" .

","An astronomical body that is classified as a planet is one that orbits around a star or stellar remnant. It possesses enough mass to be rounded by its own gravity but is not massive enough to undergo thermonuclear fusion. Additionally, a planet has cleared its nearby region of smaller celestial bodies known as planetesimals."
"
:star rdfs:label ""star"" ;
    :definition ""An astronomical object which is composed primarily of luminous plasma held in a spherical form by gravitational forces."" ;
    :sub_class_of [ :on_property :composed_primarily_of ;
            :some_values_from :plasma ],
        :astronomical_body,
        :mass_of_environmental_material .

:astronomical_body rdfs:label ""astronomical body"" .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:mass_of_environmental_material rdfs:label ""mass of environmental material"" .

:plasma rdfs:label ""plasma"" .

","An astronomical body is a sub class of a star.
A mass of environmental material is also a sub class of a star.
Furthermore, a star is defined as an astronomical object which is composed primarily of luminous plasma held in a spherical form by gravitational forces."
