ontology,root,fragment,text,llm_text,model,statements,unique_concepts,unique_relationships,total_relationships,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#onProperty,http://www.w3.org/2002/07/owl#someValuesFrom,http://purl.org/sig/ont/fma/FMAID,http://purl.org/sig/ont/fma/preferred_name,http://www.w3.org/2002/07/owl#disjointWith,http://purl.org/sig/ont/fma/synonym,http://purl.org/sig/ont/fma/non-English_equivalent,http://purl.org/sig/ont/fma/definition,http://www.w3.org/2002/07/owl#hasValue,http://purl.org/dc/elements/1.1/description
fma,http://purl.org/sig/ont/fma/fma29346,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:zone_of_anal_canal a owl:Class ;
    rdfs:label ""Zone of anal canal""@en ;
    ns1:FMAID 29346 ;
    rdfs:subClassOf :organ_zone ;
    :preferred_name ""Zone of anal canal""^^xsd:string ;
    :synonym ""Zone of anal canal viewed anatomically""^^xsd:string .

","zone of anal canal is a type of an organ zone.
zone of anal canal preferred name a Zone of anal canal.
zone of anal canal synonym a Zone of anal canal viewed anatomically.","The zone of the anal canal, also known as the zone of the anal canal, is a specific region that can be referred to by its preferred name, which is indeed the zone of the anal canal. Anatomically speaking, this area has a synonym - again, it's simply called the zone of the anal canal when viewed from an anatomical perspective.",llama3,3,3,6,6,1,1.0,1.0,,,1.0,1.0,,1.0,,,,
fma,http://purl.org/sig/ont/fma/fma70328,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:cell_differentation a owl:Class ;
    rdfs:label ""Cell differentation""@en ;
    ns1:FMAID 70328 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:hasValue false ;
            owl:onProperty :has_dimension ],
        :cell_development ;
    :preferred_name ""Cell differentation""^^xsd:string .

","cell differentation is a type of a cell development.
cell differentation is a type of must has dimension False.
cell differentation preferred name a Cell differentation.","Cell differentiation refers to the process of cell development, which is a fundamental aspect of cellular growth and maturation.",llama3,3,5,7,9,2,1.0,2.0,1.0,,1.0,1.0,,,,,1.0,
fma,http://purl.org/sig/ont/fma/fma223245,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:tendon_of_left_second_interspinalis_lumborum a owl:Class ;
    rdfs:label ""Tendon of left second interspinalis lumborum""@en ;
    ns1:FMAID 223245 ;
    rdfs:subClassOf :tendon_of_second_interspinalis_lumborum ;
    :preferred_name ""Tendon of left second interspinalis lumborum""^^xsd:string .

","tendon of left second interspinalis lumborum is a type of a tendon of second interspinalis lumborum.
tendon of left second interspinalis lumborum preferred name a Tendon of left second interspinalis lumborum.","The preferred name for the tendon of the left second interspinalis lumborum is indeed the ""Tendon of left second interspinalis lumborum"".",llama3,2,3,5,5,1,1.0,1.0,,,1.0,1.0,,,,,,
fma,http://purl.org/sig/ont/fma/fma233879,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:superficial_lateral_cervical_lymphatic_vessel a owl:Class ;
    rdfs:label ""Superficial lateral cervical lymphatic vessel""@en ;
    ns1:FMAID 233879 ;
    rdfs:subClassOf :lateral_cervical_lymphatic_vessel ;
    :preferred_name ""Superficial lateral cervical lymphatic vessel""^^xsd:string .

","superficial lateral cervical lymphatic vessel is a type of a lateral cervical lymphatic vessel.
superficial lateral cervical lymphatic vessel preferred name a Superficial lateral cervical lymphatic vessel.","The superficial lateral cervical lymphatic vessel, also known as the Superficial Lateral Cervical Lymphatic Vessel, is a specific type of lateral cervical lymphatic vessel.",llama3,2,3,5,5,1,1.0,1.0,,,1.0,1.0,,,,,,
fma,http://purl.org/sig/ont/fma/fma284075,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:multiform_layer_of_left_brodmann_area_33 a owl:Class ;
    rdfs:label ""Multiform layer of left Brodmann area 33""@en ;
    ns1:FMAID 284075 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :constitutional_part_of ;
            owl:someValuesFrom :left_brodmann_area_33 ],
        :multiform_layer_of_brodmann_area_33 ;
    :preferred_name ""Multiform layer of left Brodmann area 33""^^xsd:string .

","multiform layer of left brodmann area 33 is a type of a multiform layer of brodmann area 33.
multiform layer of left brodmann area 33 is a type of at least constitutional part of some a left brodmann area 33.
multiform layer of left brodmann area 33 preferred name a Multiform layer of left Brodmann area 33.","The multiform layer of the left Brodmann area 33, also referred to as the Multiform layer of left Brodmann area 33, is a type of constitutional part within the left Brodmann area 33 itself, and its preferred name is indeed the Multiform layer of left Brodmann area 33.",llama3,3,6,7,9,2,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,
fma,http://purl.org/sig/ont/fma/fma227500,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:articular_cartilage_of_proximal_epiphysis_of_proximal_phalanx_of_index_finger a owl:Class ;
    rdfs:label ""Articular cartilage of proximal epiphysis of proximal phalanx of index finger""@en ;
    ns1:FMAID 227500 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :constitutional_part_of ;
            owl:someValuesFrom :proximal_phalanx_of_index_finger ],
        :articular_cartilage_of_proximal_epiphysis_of_phalanx_of_index_finger ;
    :preferred_name ""Articular cartilage of proximal epiphysis of proximal phalanx of index finger""^^xsd:string .

","articular cartilage of proximal epiphysis of proximal phalanx of index finger is a type of an articular cartilage of proximal epiphysis of phalanx of index finger.
articular cartilage of proximal epiphysis of proximal phalanx of index finger is a type of at least constitutional part of some a proximal phalanx of index finger.
articular cartilage of proximal epiphysis of proximal phalanx of index finger preferred name a Articular cartilage of proximal epiphysis of proximal phalanx of index finger.","The articular cartilage of the proximal epiphysis of the proximal phalanx of the index finger is specifically referred to as the ""Articular cartilage of the proximal epiphysis of the proximal phalanx of the index finger"". It's a constitutional part of the proximal phalanx of the index finger, and it's exclusive to that specific location.",llama3,3,6,7,9,2,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,
fma,http://purl.org/sig/ont/fma/fma224254,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:deep_parotid_lymphatic_chain a owl:Class ;
    rdfs:label ""Deep parotid lymphatic chain""@en ;
    ns1:FMAID 224254 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :constitutional_part ;
            owl:someValuesFrom :set_of_deep_parotid_lymphatic_vessels ],
        [ a owl:Restriction ;
            owl:onProperty :lymphatic_drainage_of ;
            owl:someValuesFrom :parotid_gland ],
        [ a owl:Restriction ;
            owl:onProperty :lymphatic_drainage_of ;
            owl:someValuesFrom :integument_of_lateral_part_of_eyelid ],
        [ a owl:Restriction ;
            owl:onProperty :efferent_to ;
            owl:someValuesFrom :superior_lateral_deep_cervical_lymphatic_chain ],
        [ a owl:Restriction ;
            owl:onProperty :constitutional_part ;
            owl:someValuesFrom :set_of_deep_parotid_lymph_nodes ],
        :lymphatic_chain ;
    :preferred_name ""Deep parotid lymphatic chain""^^xsd:string .

","deep parotid lymphatic chain is a type of a lymphatic chain.
deep parotid lymphatic chain is a type of at least constitutional part some a set of deep parotid lymph nodes.
deep parotid lymphatic chain is a type of at least constitutional part some a set of deep parotid lymphatic vessels.
deep parotid lymphatic chain is a type of at least efferent to some a superior lateral deep cervical lymphatic chain.
deep parotid lymphatic chain is a type of at least lymphatic drainage of some a parotid gland.
deep parotid lymphatic chain is a type of at least lymphatic drainage of some an integument of lateral part of eyelid.
deep parotid lymphatic chain preferred name a Deep parotid lymphatic chain.","The deep parotid lymphatic chain is a specific type of lymphatic chain that consists of at least some parts of the deep parotid lymph nodes and vessels. It's also a constitutional part of the set of deep parotid lymph nodes and vessels, and serves as an efferent pathway for the superior lateral deep cervical lymphatic chain. Additionally, it's responsible for draining lymph from the parotid gland and the integument of the lateral part of the eyelid.",llama3,7,12,7,25,6,1.0,6.0,5.0,5.0,1.0,1.0,,,,,,
fma,http://purl.org/sig/ont/fma/fma8073,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:superior_articular_facet_of_head_of_right_fifth_rib a owl:Class ;
    rdfs:label ""Superior articular facet of head of right fifth rib""@en ;
    ns1:FMAID 8073 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :head_of_right_fifth_rib ],
        [ a owl:Restriction ;
            owl:onProperty :constitutional_part_of ;
            owl:someValuesFrom :joint_of_head_of_right_fifth_rib ],
        :superior_articular_facet_of_head_of_fifth_rib ;
    owl:disjointWith :superior_articular_facet_of_head_of_left_fifth_rib ;
    :preferred_name ""Superior articular facet of head of right fifth rib""^^xsd:string .

","superior articular facet of head of right fifth rib is a type of a superior articular facet of head of fifth rib.
superior articular facet of head of right fifth rib is a type of at least constitutional part of some a joint of head of right fifth rib.
superior articular facet of head of right fifth rib is a type of at least regional part of some a head of right fifth rib.
superior articular facet of head of right fifth rib is different from a superior articular facet of head of left fifth rib.
superior articular facet of head of right fifth rib preferred name a Superior articular facet of head of right fifth rib.","The superior articular facet of the head of the right 5th rib is a type of superior articular facet found on the head of the 5th rib, specifically. It's also a constitutional part and regional part of the joint that connects the head of the 5th rib. Notably, it differs from its counterpart on the left side, with the preferred name being ""Superior articular facet of head of right fifth rib"".",llama3,5,9,8,14,3,1.0,3.0,2.0,2.0,1.0,1.0,1.0,,,,,
fma,http://purl.org/sig/ont/fma/fma53819,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:epimysium_of_incisivus_labii_superioris a owl:Class ;
    rdfs:label ""Epimysium of incisivus labii superioris""@en ;
    ns1:FMAID 53819 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :constitutional_part_of ;
            owl:someValuesFrom :muscle_body_of_incisivus_labii_superioris ],
        :fascia_of_incisivus_labii_superioris ;
    owl:disjointWith :perimysium_of_incisivus_labii_superioris ;
    :preferred_name ""Epimysium of incisivus labii superioris""^^xsd:string ;
    :synonym ""Incisivus labii superioris epimysium""^^xsd:string .

","epimysium of incisivus labii superioris is a type of a fascia of incisivus labii superioris.
epimysium of incisivus labii superioris is a type of at least constitutional part of some a muscle body of incisivus labii superioris.
epimysium of incisivus labii superioris is different from a perimysium of incisivus labii superioris.
epimysium of incisivus labii superioris preferred name a Epimysium of incisivus labii superioris.
epimysium of incisivus labii superioris synonym a Incisivus labii superioris epimysium.","The epimysium of the incisivus labii superioris muscle is a type of fascia that belongs to this specific muscle, and it's also a constitutional part of the muscle itself. It's distinct from the perimysium, which is another layer of connective tissue surrounding the muscle fibers. The preferred name for this structure is indeed the Epimysium of incisivus labii superioris, and it's also known by its synonym, Incisivus labii superioris epimysium.",llama3,5,7,9,11,2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
fma,http://purl.org/sig/ont/fma/fma24253,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:anterior_tubercle_of_transverse_process_of_third_cervical_vertebra a owl:Class ;
    rdfs:label ""Anterior tubercle of transverse process of third cervical vertebra""@en ;
    ns1:FMAID 24253 ;
    rdfs:subClassOf :tubercle_of_bone ;
    :preferred_name ""Anterior tubercle of transverse process of third cervical vertebra""^^xsd:string ;
    :synonym ""Anterior costal tubercle of transverse process of third cervical vertebra""^^xsd:string .

","anterior tubercle of transverse process of third cervical vertebra is a type of a tubercle of bone.
anterior tubercle of transverse process of third cervical vertebra preferred name a Anterior tubercle of transverse process of third cervical vertebra.
anterior tubercle of transverse process of third cervical vertebra synonym a Anterior costal tubercle of transverse process of third cervical vertebra.","The anterior tubercle of the transverse process of the third cervical vertebra is also known as an Anterior costal tubercle, and its preferred name remains the same: Anterior tubercle of transverse process of third cervical vertebra.",llama3,3,3,6,6,1,1.0,1.0,,,1.0,1.0,,1.0,,,,
fma,http://purl.org/sig/ont/fma/fma28654,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:set_of_joints_of_t8_t9_vertebrae a owl:Class ;
    rdfs:label ""Set of joints of T8-T9 vertebrae""@en ;
    ns1:FMAID 28654 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :member ;
            owl:someValuesFrom :ninth_thoracic_intervertebral_symphysis ],
        [ a owl:Restriction ;
            owl:onProperty :member ;
            owl:someValuesFrom :joint_of_head_of_left_eighth_rib ],
        [ a owl:Restriction ;
            owl:onProperty :member ;
            owl:someValuesFrom :right_t8_t9_vertebral_arch_joint ],
        [ a owl:Restriction ;
            owl:onProperty :member ;
            owl:someValuesFrom :t8_t9_intervertebral_syndesmosis ],
        [ a owl:Restriction ;
            owl:onProperty :member ;
            owl:someValuesFrom :right_eighth_costotransverse_joint ],
        [ a owl:Restriction ;
            owl:onProperty :member ;
            owl:someValuesFrom :left_eighth_costotransverse_joint ],
        [ a owl:Restriction ;
            owl:onProperty :member ;
            owl:someValuesFrom :left_t8_t9_vertebral_arch_joint ],
        [ a owl:Restriction ;
            owl:onProperty :member ;
            owl:someValuesFrom :joint_of_head_of_right_eighth_rib ],
        :set_of_joints_of_thoracic_vertebrae ;
    :preferred_name ""Set of joints of T8-T9 vertebrae""^^xsd:string ;
    :synonym ""Joints of T8-T9 vertebrae""^^xsd:string .

","set of joints of t8 t9 vertebrae is a type of a set of joints of thoracic vertebrae.
set of joints of t8 t9 vertebrae is a type of at least member some a joint of head of left eighth rib.
set of joints of t8 t9 vertebrae is a type of at least member some a joint of head of right eighth rib.
set of joints of t8 t9 vertebrae is a type of at least member some a left eighth costotransverse joint.
set of joints of t8 t9 vertebrae is a type of at least member some a left t8 t9 vertebral arch joint.
set of joints of t8 t9 vertebrae is a type of at least member some a ninth thoracic intervertebral symphysis.
set of joints of t8 t9 vertebrae is a type of at least member some a right eighth costotransverse joint.
set of joints of t8 t9 vertebrae is a type of at least member some a right t8 t9 vertebral arch joint.
set of joints of t8 t9 vertebrae is a type of at least member some a t8 t9 intervertebral syndesmosis.
set of joints of t8 t9 vertebrae preferred name a Set of joints of T8-T9 vertebrae.
set of joints of t8 t9 vertebrae synonym a Joints of T8-T9 vertebrae.","The set of joints that make up the T8 and T9 vertebrae is a type of joint found in thoracic vertebrae, specifically including joints from the head of the left and right 8th ribs, as well as costotransverse joints, vertebral arch joints, intervertebral symphysis, and syndesmosis.",llama3,11,13,8,38,9,1.0,9.0,8.0,8.0,1.0,1.0,,1.0,,,,
fma,http://purl.org/sig/ont/fma/fma289028,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:first_lumbar_spinal_nerve_nucleus_of_right_dorsal_column a owl:Class ;
    rdfs:label ""First lumbar spinal nerve nucleus of right dorsal column""@en ;
    ns1:FMAID 289028 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :central_segment_of_right_first_lumbar_spinal_nerve ],
        :first_lumbar_spinal_nerve_nucleus_of_dorsal_column ;
    owl:disjointWith :first_lumbar_spinal_nerve_nucleus_of_left_dorsal_column ;
    :preferred_name ""First lumbar spinal nerve nucleus of right dorsal column""^^xsd:string .

","first lumbar spinal nerve nucleus of right dorsal column is a type of a first lumbar spinal nerve nucleus of dorsal column.
first lumbar spinal nerve nucleus of right dorsal column is a type of at least regional part of some a central segment of right first lumbar spinal nerve.
first lumbar spinal nerve nucleus of right dorsal column is different from a first lumbar spinal nerve nucleus of left dorsal column.
first lumbar spinal nerve nucleus of right dorsal column preferred name a First lumbar spinal nerve nucleus of right dorsal column.","The first lumbar spinal nerve nucleus of the right dorsal column is essentially the same as itself, being a regional part of the central segment of the right first lumbar spinal nerve. It's distinct from its left counterpart and has the preferred name ""First lumbar spinal nerve nucleus of the right dorsal column"".",llama3,4,7,8,10,2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
fma,http://purl.org/sig/ont/fma/fma61029,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:tail_of_right_helix a owl:Class ;
    rdfs:label ""Tail of right helix""@en ;
    ns1:FMAID 61029 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :right_helix ],
        :tail_of_helix ;
    owl:disjointWith :tail_of_left_helix ;
    :preferred_name ""Tail of right helix""^^xsd:string ;
    :synonym ""Tail of helical part of right pinna"" .

","tail of right helix is a type of a tail of helix.
tail of right helix is a type of at least regional part of some a right helix.
tail of right helix is different from a tail of left helix.
tail of right helix preferred name a Tail of right helix.
tail of right helix synonym a Tail of helical part of right pinna.","The tail of a right-handed helix, also known as the tail of the right helical part of the right pinna, is a distinct feature that is unique to right-handed helices and not found in left-handed ones. It's a regional part of the overall structure and has its own preferred name, which is simply ""tail of right helix"".",llama3,5,7,9,11,2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
fma,http://purl.org/sig/ont/fma/fma26770,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:articular_cartilage_of_superior_costal_facet_of_body_of_seventh_thoracic_vertebra a owl:Class ;
    rdfs:label ""Articular cartilage of superior costal facet of body of seventh thoracic vertebra""@en ;
    ns1:FMAID 26770 ;
    rdfs:subClassOf :articular_cartilage_of_superior_costal_facet_of_body_of_thoracic_vertebra ;
    :preferred_name ""Articular cartilage of superior costal facet of body of seventh thoracic vertebra""^^xsd:string .

","articular cartilage of superior costal facet of body of seventh thoracic vertebra is a type of an articular cartilage of superior costal facet of body of thoracic vertebra.
articular cartilage of superior costal facet of body of seventh thoracic vertebra preferred name a Articular cartilage of superior costal facet of body of seventh thoracic vertebra.","The articular cartilage of the superior costal facet of the body of the 7th thoracic vertebra is also known as its own preferred name, which is the articular cartilage of the superior costal facet of the body of the 7th thoracic vertebra.",llama3,2,3,5,5,1,1.0,1.0,,,1.0,1.0,,,,,,
fma,http://purl.org/sig/ont/fma/fma77541,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:vagal_part_of_accessory_nerve a owl:Class ;
    rdfs:label ""Vagal part of accessory nerve""@en ;
    ns1:FMAID 77541 ;
    rdfs:subClassOf :branch_of_spinal_accessory_nerve ;
    :non_english_equivalent ""Pars vagalis nervus accessorius""^^xsd:string ;
    :preferred_name ""Vagal part of accessory nerve""^^xsd:string .

","vagal part of accessory nerve is a type of a branch of spinal accessory nerve.
vagal part of accessory nerve non English equivalent a Pars vagalis nervus accessorius.
vagal part of accessory nerve preferred name a Vagal part of accessory nerve.","The vagal part of the accessory nerve, also known as the Pars vagalis nervus accessorius or simply the Vagal part of accessory nerve, is a type of branch that belongs to the spinal accessory nerve.",llama3,3,3,6,6,1,1.0,1.0,,,1.0,1.0,,,1.0,,,
fma,http://purl.org/sig/ont/fma/fma306834,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:middle_anterior_division_segment_of_c7_root_of_musculocutaneous_nerve a owl:Class ;
    rdfs:label ""Middle anterior division segment of C7 root of musculocutaneous nerve""@en ;
    ns1:FMAID 306834 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :musculocutaneous_nerve_component_of_trunk_of_anterior_division_of_anterior_ramus_of_seventh_cervical_nerve ],
        [ a owl:Restriction ;
            owl:onProperty :continuous_distally_with ;
            owl:someValuesFrom :lateral_cord_segment_of_c7_root_of_musculocutaneous_nerve ],
        [ a owl:Restriction ;
            owl:onProperty :continuous_proximally_with ;
            owl:someValuesFrom :musculocutaneous_nerve_component_of_middle_trunk_segment_of_seventh_cervical_nerve ],
        :segment_of_c7_root_of_musculocutaneous_nerve ;
    :preferred_name ""Middle anterior division segment of C7 root of musculocutaneous nerve""^^xsd:string .

","middle anterior division segment of c7 root of musculocutaneous nerve is a type of a segment of c7 root of musculocutaneous nerve.
middle anterior division segment of c7 root of musculocutaneous nerve is a type of at least continuous distally with some a lateral cord segment of c7 root of musculocutaneous nerve.
middle anterior division segment of c7 root of musculocutaneous nerve is a type of at least continuous proximally with some a musculocutaneous nerve component of middle trunk segment of seventh cervical nerve.
middle anterior division segment of c7 root of musculocutaneous nerve is a type of at least regional part of some a musculocutaneous nerve component of trunk of anterior division of anterior ramus of seventh cervical nerve.
middle anterior division segment of c7 root of musculocutaneous nerve preferred name a Middle anterior division segment of C7 root of musculocutaneous nerve.","The middle anterior division segment of the C7 root of the musculocutaneous nerve is a specific part of that nerve, which is continuous distally with some parts of the lateral cord and proximally with other components of the musculocutaneous nerve from the middle trunk segment of the seventh cervical nerve. It's also a regional part of the musculocutaneous nerve component within the anterior ramus of the seventh cervical nerve, and its preferred name is indeed the ""Middle anterior division segment of C7 root of musculocutaneous nerve"".",llama3,5,10,7,17,4,1.0,4.0,3.0,3.0,1.0,1.0,,,,,,
fma,http://purl.org/sig/ont/fma/fma265891,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:white_matter_of_l3_segment_of_spinal_cord a owl:Class ;
    rdfs:label ""White matter of L3 segment of spinal cord""@en ;
    ns1:FMAID 265891 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :white_matter_of_lumbar_segment_of_spinal_cord ],
        [ a owl:Restriction ;
            owl:onProperty :constitutional_part ;
            owl:someValuesFrom :vasculature_of_white_matter_of_l3_segment ],
        [ a owl:Restriction ;
            owl:onProperty :constitutional_part ;
            owl:someValuesFrom :neuroglial_network_of_white_matter_of_l3_segment ],
        [ a owl:Restriction ;
            owl:onProperty :constitutional_part_of ;
            owl:someValuesFrom :l3_segment ],
        [ a owl:Restriction ;
            owl:onProperty :constitutional_part ;
            owl:someValuesFrom :neuronal_component_of_white_matter_of_l3_segment ],
        :white_matter_of_subdivision_of_lumbar_segment_of_spinal_cord ;
    :preferred_name ""White matter of L3 segment of spinal cord""^^xsd:string .

","white matter of l3 segment of spinal cord is a type of a white matter of subdivision of lumbar segment of spinal cord.
white matter of l3 segment of spinal cord is a type of at least constitutional part of some a l3 segment.
white matter of l3 segment of spinal cord is a type of at least constitutional part some a neuroglial network of white matter of l3 segment.
white matter of l3 segment of spinal cord is a type of at least constitutional part some a neuronal component of white matter of l3 segment.
white matter of l3 segment of spinal cord is a type of at least constitutional part some a vasculature of white matter of l3 segment.
white matter of l3 segment of spinal cord is a type of at least regional part of some a white matter of lumbar segment of spinal cord.
white matter of l3 segment of spinal cord preferred name a White matter of L3 segment of spinal cord.","The white matter of the L3 segment of the spinal cord refers to a specific type of white matter that is a constitutional part of the L3 segment itself, as well as being a part of the neuroglial network and neuronal component within this segment. It can also be considered a regional part of the overall white matter of the lumbar segment of the spinal cord.",llama3,7,12,7,25,6,1.0,6.0,5.0,5.0,1.0,1.0,,,,,,
fma,http://purl.org/sig/ont/fma/fma73602,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:right_peduncle_of_superior_olive a owl:Class ;
    rdfs:label ""Right peduncle of superior olive""@en ;
    ns1:FMAID 73602 ;
    rdfs:subClassOf :peduncle_of_superior_olive ;
    owl:disjointWith :left_peduncle_of_superior_olive ;
    :preferred_name ""Right peduncle of superior olive""^^xsd:string .

","right peduncle of superior olive is a type of a peduncle of superior olive.
right peduncle of superior olive is different from a left peduncle of superior olive.
right peduncle of superior olive preferred name a Right peduncle of superior olive.","The right peduncle of the superior olive has a specific name, which is indeed the ""Right peduncle of superior olive"". It's distinct from its counterpart, the left peduncle of the superior olive, and shares no other names with it.",llama3,3,4,6,6,1,1.0,1.0,,,1.0,1.0,1.0,,,,,
fma,http://purl.org/sig/ont/fma/Robert_Baud,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:robert_baud a owl:NamedIndividual,
        :agent ;
    rdfs:label ""Robert_Baud""@en ;
    :description """"""Anatomy, Department of Medicine, University of Fribourg, Switzerland
SIB Data mining, Swiss Institute for Bioinformatics, Geneva, Switzerland
Member of IFAA/Federative International Programme for Anatomical Terminologies""""""^^xsd:string .

","robert baud description a Anatomy, Department of Medicine, University of Fribourg, Switzerland SIB Data mining, Swiss Institute for Bioinformatics, Geneva, Switzerland Member of IFAA/Federative International Programme for Anatomical Terminologies.","Robert Baud is a professional who works in the fields of Anatomy and Medicine at the University of Fribourg in Switzerland. He is also affiliated with SIB Data mining, which is part of the Swiss Institute for Bioinformatics based in Geneva. Additionally, he is a member of IFAA/Federative International Programme for Anatomical Terminologies.",llama3,1,3,3,4,2,1.0,,,,,,,,,,,1.0
